dis,sign,add,totalm2,zone,tradeymd,tradef,totalf,state,mainuse,mater,comy,totalbm2,room,hall,health,sep,org,tp,unitp,parkcat,parkm2,parkp,mainbm2,auxbm2,balm2,ele,建物,房地(土地+建物),房地(土地+建物)+車位,住,其他都市土地使用分區,商,住商用,住家用,其他主要用途,商業用,工業用,辦公用,磚造,鋼筋混凝土造,鋼骨造,其他車位類別,坡道平面,機械車位,無車位,tradeyr,buildyr,age,住宅大樓(11層含以上有電梯),公寓(5樓含以下無電梯),華廈(10層含以下有電梯),透天厝,year_average_cpi,year_increase_cpi,med,lat,lng,park_d,park_q,mu_d,mu_q,lib_d,lib_q,mrt_d,mrt_q,edu_d,edu_q,fire_d,fire_q,dead_d,dead_q,pol_d,pol_q,post_d,post_q,hosp_d,hosp_q,fin_d,fin_q
信義區,房地(土地+建物),臺北市信義區虎林街１２０巷１８１弄２號,51.0,住,1110805,1,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620620,150.0,7,3,4,1,0,32000000,213333,無車位,0.0,0,150.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,62,49,0,1,0,0,107.12,0.0,550000,25.0423818,121.5736101,1,33,1,0,1,3,1,17,1,9,1,2,1,0,1,3,1,4,1,250,1,84
松山區,房地(土地+建物),臺北市松山區八德路四段９１巷３弄４１號,30.96,住,1110816,1,7,華廈(10層含以下有電梯),其他主要用途,鋼筋混凝土造,711013,259.44,4,2,2,1,1,56000000,215850,無車位,0.0,0,120.24,132.28,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,111,71,40,0,0,1,0,107.12,0.0,639000,25.0489269,121.5596597,1,17,1,2,1,0,1,14,1,10,1,2,1,0,1,3,1,3,1,203,1,66
信義區,房地(土地+建物)+車位,臺北市信義區松隆路１０２號十六樓之１,21.19,商,1110823,16,19,住宅大樓(11層含以上有電梯),商業用,鋼骨造,801128,308.45,0,0,0,0,1,47110000,152731,坡道平面,0.0,0,194.86,0.0,24.33,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,111,80,31,1,0,0,0,107.12,0.0,550000,25.0458539,121.571029,1,26,1,0,1,2,1,18,1,7,1,4,1,0,1,3,1,4,1,220,1,88
士林區,房地(土地+建物)+車位,臺北市士林區天母東路６９巷１１號三樓,27.32,其他都市土地使用分區,1110821,3,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660901,222.01,3,2,2,1,1,37500000,168911,坡道平面,0.0,6000000,179.16,0.0,27.84,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,66,45,0,0,1,0,107.12,0.0,527000,25.119637,121.5336498,1,16,1,0,1,1,1,0,1,6,1,1,1,0,1,1,1,3,1,89,1,15
北投區,房地(土地+建物)+車位,臺北市北投區中山北路七段２１９巷３弄２７６號四樓,90.96,住,1110831,4,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960824,203.96,3,2,2,1,1,31000000,151991,坡道平面,32.22,0,113.65,4.18,11.72,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,96,15,0,0,1,0,107.12,0.0,526000,25.1325327,121.5305102,1,7,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,5,1,1
大安區,房地(土地+建物),臺北市大安區復興南路一段１０７巷５弄２５號五樓之２,24.97,住,1110831,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691210,126.63,4,2,2,1,1,35500000,280344,無車位,0.0,0,98.24,0.0,11.78,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,69,42,0,0,1,0,107.12,0.0,704000,25.0444308,121.54544,1,22,1,0,1,2,1,22,1,11,1,2,1,0,1,2,1,5,1,260,1,104
大安區,房地(土地+建物),臺北市大安區羅斯福路二段８１巷９號二樓,38.6,住,1110827,2,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,791004,114.83,3,2,2,1,0,28700000,249935,無車位,0.0,0,90.62,0.26,9.46,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,79,32,0,1,0,0,107.12,0.0,704000,25.0258561,121.5240606,1,16,1,0,1,2,1,19,1,9,1,1,1,0,1,2,1,5,1,218,1,50
松山區,房地(土地+建物),臺北市松山區八德路四段７６５號十一樓之１３,4.82,商,1110830,11,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860613,42.97,1,1,1,1,1,10750000,250175,無車位,0.0,0,27.05,0.65,3.8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,86,25,1,0,0,0,107.12,0.0,639000,25.0512008,121.5779685,1,27,1,0,1,3,1,9,1,5,1,1,1,0,1,4,1,6,1,125,1,25
中山區,房地(土地+建物),臺北市中山區復興南路一段４２號十二樓之２,4.59,商,1110805,12,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701008,47.67,1,0,1,1,1,13000000,272708,無車位,0.0,0,32.75,0.0,5.74,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,70,41,1,0,0,0,107.12,0.0,567000,25.045247,121.5435939,1,20,1,0,1,2,1,21,1,10,1,2,1,0,1,2,1,6,1,220,1,112
松山區,房地(土地+建物),臺北市松山區民生東路五段２７之１號五樓,16.99,其他都市土地使用分區,1110828,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060823,59.39,1,1,1,1,1,19400000,326654,無車位,0.0,0,33.82,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,106,5,0,0,1,0,107.12,0.0,639000,25.0585926,121.5563347,1,26,1,0,1,4,1,8,1,7,1,0,1,0,1,6,1,4,1,169,1,65
士林區,房地(土地+建物)+車位,臺北市士林區忠誠路一段１８８號四樓,30.65,住,1110830,4,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830602,145.72,3,2,2,1,1,35080000,240752,坡道平面,0.0,0,125.75,0.0,12.44,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,83,28,0,0,1,0,107.12,0.0,527000,25.1079164,121.5299431,1,25,1,0,1,1,1,2,1,10,1,1,1,0,1,1,1,5,1,131,1,23
北投區,房地(土地+建物),臺北市北投區知行路２９２巷１４弄１１號四樓,28.0,住,1110831,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740124,105.48,2,2,1,1,0,13300000,126090,無車位,0.0,0,87.46,0.0,9.07,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,0,1,0,0,107.12,0.0,526000,25.1212796,121.4687993,1,16,1,0,1,0,1,2,1,2,1,1,1,0,1,1,1,2,1,16,1,0
松山區,房地(土地+建物),臺北市松山區三民路３５巷３號七樓之２,44.33,住,1110828,7,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930917,212.21,3,2,2,1,1,48600000,229018,無車位,0.0,0,98.65,2.7,11.31,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,93,18,1,0,0,0,107.12,0.0,639000,25.0551312,121.5630898,1,24,1,1,1,1,1,4,1,10,1,2,1,0,1,2,1,4,1,206,1,44
中山區,房地(土地+建物),臺北市中山區復興北路５１４巷１９號四樓,27.39,住,1110830,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680911,102.04,3,2,2,1,0,17000000,166601,無車位,0.0,0,89.06,0.0,12.98,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,68,43,0,1,0,0,107.12,0.0,567000,25.0660985,121.543205,1,12,1,0,1,2,1,4,1,4,1,1,1,1,1,2,1,3,1,116,1,43
中山區,房地(土地+建物),臺北市中山區復興北路２０４號十樓,18.32,住,1110830,10,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750609,97.98,2,2,2,1,1,26300000,268422,無車位,0.0,0,76.34,0.0,6.1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,75,36,1,0,0,0,107.12,0.0,567000,25.0557228,121.5437113,1,29,1,0,1,3,1,12,1,15,1,4,1,0,1,4,1,7,1,236,1,144
中山區,房地(土地+建物),臺北市中山區南京東路二段１０８號十五樓之９,3.12,商,1110827,15,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,47.46,1,1,1,1,1,14780000,311420,無車位,0.0,0,27.23,1.25,3.19,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,111,99,12,1,0,0,0,107.12,0.0,567000,25.0517765,121.53209,1,26,1,0,1,0,1,14,1,10,1,2,1,0,1,4,1,4,1,163,1,121
中正區,房地(土地+建物),臺北市中正區青島東路４號五樓之９,26.19,住,1110828,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720203,131.8,3,2,2,1,1,32150000,243930,無車位,0.0,0,100.56,0.0,9.34,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,659000,25.043849,121.5215871,1,15,1,7,1,1,1,21,1,7,1,4,1,0,1,8,1,12,1,121,1,87
中正區,房地(土地+建物),臺北市中正區金山南路一段１１０巷３９號,46.75,住,1110823,1,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630812,132.71,4,4,2,1,0,47000000,354156,無車位,0.0,0,132.71,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,63,48,0,1,0,0,107.12,0.0,659000,25.0355284,121.5258152,1,12,1,3,1,2,1,27,1,9,1,2,1,0,1,5,1,7,1,176,1,75
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中街１７６號十三樓之６,7.07,商,1110823,13,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931028,91.53,1,1,1,1,1,16560000,190802,機械車位,12.6,1500000,42.0,0.0,6.87,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,111,93,18,1,0,0,0,107.12,0.0,446000,25.040967,121.506362,1,15,1,4,1,2,1,15,1,10,1,2,1,0,1,9,1,10,1,129,1,86
中正區,房地(土地+建物),臺北市中正區中華路二段６５號,123.0,商,1110812,100,5,透天厝,住商用,鋼筋混凝土造,830101,439.8,7,0,4,1,0,75000000,170532,無車位,0.0,0,439.8,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,111,83,28,0,0,0,1,107.12,0.0,659000,25.0345808,121.5060712,1,11,1,5,1,3,1,13,1,14,1,1,1,0,1,8,1,11,1,165,1,35
文山區,房地(土地+建物),臺北市文山區汀州路四段１０５巷２８號,39.25,住,1110828,1,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640919,95.04,3,2,2,1,0,18800000,197811,無車位,0.0,0,95.04,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,64,47,0,1,0,0,107.12,0.0,579000,25.0061922,121.5379268,1,15,1,2,1,1,1,6,1,6,1,1,1,0,1,2,1,4,1,36,1,6
文山區,房地(土地+建物),臺北市文山區羅斯福路五段２１０號九樓之１,12.66,商,1110828,9,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001117,77.19,2,2,1,1,1,19680000,254955,無車位,0.0,0,52.55,0.0,3.65,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,100,11,0,0,1,0,107.12,0.0,579000,25.0029389,121.5384874,1,19,1,1,1,1,1,4,1,7,1,1,1,0,1,2,1,2,1,50,1,6
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段１６４巷１２號四樓之１２,4.55,商,1110826,4,6,華廈(10層含以下有電梯),其他主要用途,鋼筋混凝土造,690823,31.36,1,1,1,1,1,3150000,100446,無車位,0.0,0,14.08,0.0,8.94,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,111,69,42,0,0,1,0,107.12,0.0,446000,25.0395129,121.5010989,1,20,1,0,1,4,1,11,1,10,1,1,1,0,1,7,1,7,1,124,1,32
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路２５９號九樓,9.07,商,1110831,9,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110224,100.78,1,1,1,1,1,20070000,211758,機械車位,14.03,1700000,35.74,1.3,16.85,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,111,111,0,1,0,0,0,107.12,0.0,446000,25.0347022,121.501288,1,21,1,1,1,5,1,6,1,17,1,3,1,0,1,8,1,7,1,183,1,28
萬華區,房地(土地+建物),臺北市萬華區康定路１０３號十三樓之１,3.61,商,1110821,13,26,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,53.67,1,1,1,1,1,12000000,223547,無車位,0.0,0,30.18,0.0,5.16,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,111,105,6,1,0,0,0,107.12,0.0,446000,25.0394235,121.5021082,1,18,1,0,1,4,1,11,1,9,1,1,1,0,1,9,1,10,1,131,1,34
內湖區,房地(土地+建物),臺北市內湖區港華街７９之１號四樓,27.46,住,1110828,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740726,76.0,3,0,3,1,0,16800000,221053,無車位,0.0,0,62.82,0.0,13.18,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,0,1,0,0,107.12,0.0,593000,25.0832831,121.5747141,1,20,1,0,1,2,1,4,1,7,1,0,1,0,1,2,1,3,1,98,1,44
中山區,房地(土地+建物),臺北市中山區民族東路４２８號,34.52,商,1110804,1,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,711029,145.31,2,2,1,1,0,20000000,137637,無車位,0.0,0,135.76,9.55,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,111,71,40,0,1,0,0,107.12,0.0,567000,25.0680154,121.5389845,1,11,1,0,1,1,1,1,1,4,1,2,1,1,1,1,1,3,1,101,1,18
內湖區,房地(土地+建物),臺北市內湖區文湖街２１巷６８弄１０號三樓,32.47,住,1110815,3,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821230,136.0,4,2,2,1,1,28000000,205867,無車位,0.0,0,103.33,0.78,14.16,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,82,29,0,0,1,0,107.12,0.0,593000,25.0886071,121.5604976,1,21,1,0,1,1,1,5,1,3,1,0,1,0,1,0,1,2,1,22,1,13
內湖區,房地(土地+建物),臺北市內湖區文德路９０巷３４號八樓,16.3,住,1110806,8,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861125,58.97,2,2,1,1,1,14250000,241648,無車位,0.0,0,39.62,1.73,4.13,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,86,25,0,0,1,0,107.12,0.0,593000,25.0769683,121.582791,1,15,1,0,1,1,1,4,1,15,1,0,1,0,1,2,1,3,1,101,1,25
中山區,房地(土地+建物)+車位,臺北市中山區五常街１０５號五樓,40.1,住,1110803,5,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110117,186.68,3,2,2,1,1,47500000,311363,坡道平面,43.76,3000000,88.33,0.0,9.36,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,111,0,0,0,1,0,107.12,0.0,567000,25.0644849,121.5415008,1,14,1,0,1,1,1,4,1,4,1,1,1,1,1,2,1,5,1,157,1,56
南港區,房地(土地+建物)+車位,臺北市南港區重陽路２２３號地下室,792.48,其他都市土地使用分區,1110825,0,8,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,801015,3200.19,0,0,0,0,1,200000000,62496,坡道平面,0.0,0,2738.27,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,111,80,31,0,0,1,0,107.12,0.0,517000,25.0576883,121.601745,1,15,1,0,1,2,1,2,1,8,1,0,1,0,1,2,1,2,1,16,1,9
士林區,房地(土地+建物)+車位,臺北市士林區社中街２８２號,50.13,住,1110830,1,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,980213,293.65,0,0,0,0,1,37120000,155932,坡道平面,86.38,4800000,113.99,0.0,30.87,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,111,98,13,0,0,1,0,107.12,0.0,527000,25.0921151,121.506136,1,13,1,0,1,0,1,0,1,2,1,0,1,0,1,1,1,1,1,47,1,6
大安區,房地(土地+建物),臺北市大安區新生南路一段９７巷２４號三樓,33.1,住,1110812,3,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720517,154.37,3,2,2,1,1,20000000,129559,無車位,0.0,0,110.56,0.0,11.15,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,704000,25.0410065,121.5348115,1,22,1,1,1,1,1,20,1,11,1,1,1,0,1,4,1,7,1,144,1,66
大安區,房地(土地+建物),臺北市大安區仁愛路四段１０１號六樓之１,13.04,住,1110817,6,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670907,154.67,0,1,1,1,1,60880000,393612,無車位,0.0,0,120.88,0.0,9.85,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,67,44,1,0,0,0,107.12,0.0,704000,25.0387291,121.5483189,1,22,1,0,1,2,1,27,1,13,1,1,1,0,1,3,1,4,1,346,1,122
中山區,房地(土地+建物)+車位,臺北市中山區八德路二段１００號五樓之１,22.27,住,1110827,5,20,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1010905,254.96,4,2,2,1,1,59500000,247471,坡道平面,26.65,3000000,129.82,9.02,12.53,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,111,101,10,1,0,0,0,107.12,0.0,567000,25.0457834,121.5361925,1,28,1,1,1,1,1,24,1,10,1,1,1,0,1,5,1,6,1,187,1,125
大同區,房地(土地+建物),臺北市大同區重慶北路三段１３６巷１號,28.5,商,1110816,1,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,830101,83.7,0,0,0,0,0,18750000,224014,無車位,0.0,0,83.7,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,111,83,28,0,1,0,0,107.12,0.0,484000,25.0677887,121.5132883,1,17,1,0,1,3,1,16,1,12,1,3,1,0,1,6,1,4,1,98,1,28
北投區,房地(土地+建物),臺北市北投區新興路７０巷９號,35.84,住,1110803,1,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830222,105.48,2,2,1,1,0,10800000,102389,無車位,0.0,0,57.74,39.64,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,83,28,0,1,0,0,107.12,0.0,526000,25.141028,121.48759,1,11,1,0,1,2,1,2,1,2,1,1,1,0,1,1,1,1,1,9,1,1
北投區,房地(土地+建物)+車位,臺北市北投區新民路５３之１號四樓,15.07,住,1110827,4,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970221,90.32,1,1,1,1,1,11200000,124004,機械車位,0.0,0,40.9,4.38,3.57,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,111,97,14,0,0,1,0,107.12,0.0,526000,25.1401413,121.5105407,1,16,1,0,1,1,1,2,1,7,1,1,1,0,1,1,1,1,1,18,1,2
大安區,房地(土地+建物),臺北市大安區信義路四段２７３號八樓之１,8.02,商,1110820,8,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751117,85.03,2,1,2,1,0,26500000,311655,無車位,0.0,0,58.39,0.0,12.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,75,36,1,0,0,0,107.12,0.0,704000,25.0333638,121.5545783,1,20,1,1,1,2,1,20,1,13,1,1,1,0,1,3,1,5,1,306,1,123
信義區,房地(土地+建物),臺北市信義區永吉路１８０巷６６弄６號二樓,32.75,住,1110827,2,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630902,94.7,4,2,1,1,0,20800000,219641,無車位,0.0,0,94.7,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,63,48,0,1,0,0,107.12,0.0,550000,25.0433533,121.5712385,1,30,1,0,1,2,1,13,1,8,1,2,1,0,1,3,1,4,1,237,1,91
大安區,房地(土地+建物),臺北市大安區忠孝東路四段２０５巷３８號六樓之２,5.91,住,1110830,6,9,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,930616,30.21,0,0,0,0,1,12300000,407150,無車位,0.0,0,14.53,0.0,5.34,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,111,93,18,0,0,1,0,107.12,0.0,704000,25.0441495,121.551773,1,15,1,1,1,3,1,23,1,8,1,2,1,0,1,3,1,5,1,290,1,119
北投區,房地(土地+建物),臺北市北投區北投路二段１７號,64.61,住,1110822,1,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,791016,236.22,4,4,3,1,1,54500000,230717,無車位,0.0,0,149.43,49.12,11.2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,79,32,1,0,0,0,107.12,0.0,526000,25.1313101,121.4980894,1,38,1,0,1,1,1,5,1,5,1,1,1,0,1,3,1,3,1,97,1,14
松山區,房地(土地+建物),臺北市松山區健康路１５巷３４號二樓,32.66,住,1110823,2,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900810,146.51,3,2,2,1,1,34880000,238072,無車位,0.0,0,80.33,2.04,8.74,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,90,21,1,0,0,0,107.12,0.0,639000,25.0549509,121.5529214,1,30,1,0,1,3,1,12,1,8,1,0,1,0,1,5,1,5,1,214,1,102
南港區,房地(土地+建物)+車位,臺北市南港區重陽路３１號二樓,28.64,住,1110820,2,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110124,163.05,3,2,2,1,1,50380000,345107,坡道平面,24.6,2600000,72.51,10.45,7.31,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,111,0,1,0,0,0,107.12,0.0,517000,25.0555297,121.5957571,1,16,1,0,1,1,1,4,1,5,1,0,1,0,1,2,1,4,1,21,1,11
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１１號十一樓,11.48,住,1110802,11,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110124,80.02000000000001,1,1,1,1,1,21000000,349099,坡道平面,26.74,2400000,30.15,0.0,4.59,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,111,0,1,0,0,0,107.12,0.0,517000,25.05543,121.5955048,1,16,1,0,1,1,1,4,1,5,1,0,1,0,1,2,1,4,1,19,1,11
南港區,房地(土地+建物),臺北市南港區東新街７７巷４弄８號二樓,30.33,商,1110802,2,3,公寓(5樓含以下無電梯),住家用,磚造,601117,73.75,3,1,1,1,0,11000000,149153,無車位,0.0,0,73.75,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,111,60,51,0,1,0,0,107.12,0.0,517000,25.0468816,121.5882174,1,23,1,0,1,1,1,8,1,9,1,1,1,0,1,1,1,5,1,83,1,12
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街６３巷９號五樓,70.95,住,1110819,5,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000509,221.88,3,2,2,1,1,41000000,184785,坡道平面,46.79,0,80.87,19.34,6.18,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,100,11,0,0,1,0,107.12,0.0,593000,25.0865359,121.6035837,1,13,1,0,1,0,1,4,1,1,1,1,1,0,1,2,1,1,1,21,1,3
內湖區,房地(土地+建物),臺北市內湖區成功路四段２１４巷３弄１９號四樓,27.2,住,1110818,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712,95.55,3,2,2,1,1,15400000,161172,無車位,0.0,0,85.59,0.0,9.96,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,0,1,0,0,107.12,0.0,593000,25.0851796,121.5964654,1,17,1,0,1,0,1,4,1,5,1,1,1,0,1,3,1,3,1,89,1,18
中正區,房地(土地+建物),臺北市中正區仁愛路二段１５巷２３號三樓,39.0,住,1110827,3,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640109,104.34,3,2,1,1,0,27000000,258769,無車位,0.0,0,104.34,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,64,47,0,1,0,0,107.12,0.0,659000,25.0389432,121.5258951,1,13,1,3,1,1,1,23,1,9,1,2,1,0,1,4,1,11,1,119,1,56
文山區,房地(土地+建物),臺北市文山區興隆路二段８６巷６號四樓,22.75,商,1110826,4,4,公寓(5樓含以下無電梯),住家用,磚造,580617,60.28,2,1,1,1,0,9580000,158925,無車位,0.0,0,60.28,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,111,58,53,0,1,0,0,107.12,0.0,579000,24.9996925,121.5484649,1,23,1,0,1,1,1,4,1,9,1,0,1,0,1,1,1,1,1,101,1,12
文山區,房地(土地+建物),臺北市文山區秀明路一段７９巷１弄４２之１號,45.0,住,1110829,100,2,透天厝,住家用,磚造,830101,62.94,2,2,2,1,0,16800000,266921,無車位,0.0,0,55.16,3.89,3.89,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,83,28,0,0,0,1,107.12,0.0,579000,24.9901164,121.5647809,1,18,1,0,1,2,1,0,1,11,1,1,1,0,1,3,1,2,1,70,1,12
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路六段３７號十樓之１,31.73,住,1110823,10,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970521,173.57999999999998,3,2,2,1,1,27600000,192840,機械車位,43.42,2500000,76.75,2.17,10.79,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,111,97,14,1,0,0,0,107.12,0.0,579000,24.9894854,121.5526988,1,14,1,0,1,2,1,0,1,8,1,0,1,0,1,1,1,2,1,38,1,2
大同區,房地(土地+建物),臺北市大同區迪化街二段２０１之１號二樓,20.9,住,1110825,2,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740702,79.45,1,2,1,1,0,12200000,153556,無車位,0.0,0,57.84,1.3,8.03,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,0,1,0,0,107.12,0.0,484000,25.069709,121.5116149,1,18,1,0,1,2,1,6,1,11,1,3,1,0,1,3,1,3,1,78,1,18
大同區,房地(土地+建物),臺北市大同區南京西路３１６號十二樓之７,4.06,商,1110828,12,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,691028,49.67999999999999,1,1,1,1,1,8860000,178341,無車位,0.0,0,39.51,0.0,2.4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,69,42,1,0,0,0,107.12,0.0,484000,25.0538611,121.5130161,1,21,1,2,1,3,1,18,1,11,1,4,1,0,1,8,1,7,1,169,1,80
